"TABLE1","COLUMN1","TABLE2","COLUMN2"
TEMP_PERSONAL_MEMBER,ID,IIQE_T_C_EXAM_REQ_FLOW,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_P_EXAM_REQ_FLOW,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_TEMP_VERIFY,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_ADMISSION_DURATION,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_AGENT_TYPE,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_PAYMENT_HEADER,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_P_EXAM_EXAMINER,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_P_EXAM_REQ,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_P_EXAM_EXAMINER_ROOM,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_P_EXAM_ROUND_LIST,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_G_RECEIPT_QUEUE,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_G_EXAM_REQ_VERSION,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_PAYMENT_DETAIL,ID
TEMP_PERSONAL_MEMBER,ID,IIQE_T_PAYMENT_FOOTER,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_LOGIN_HISTORY_LOG,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_INSERT_MAIN_EXAMINER,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_MEMBER_CHANGE_DATA,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_OTP_LOG,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_P_ROUND_MOVE_HISTORY,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_DASHBOARD_ALERT_CONFIG,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_DATA_CORP,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_DATA_GROUP,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_EXAM_ROUND_STATUS,ID
TEMP_PERSONAL_MEMBER,ID,LOG_T_EXAMINER_HISTORY,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_C_MINIMUM_AGENT,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_C_MINIMUM_CANDIDATE,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_C_MINIMUM_EQUITY,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_C_REQ_REQUIRE_ATTACHMENT,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_EXAM_ROUND,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_EXAM_RESULT_DT,ID
TEMP_PERSONAL_MEMBER,ID,MT_T_C_EXAM_ROUND,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_MT_PERSONAL_MEMBER,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_MT_PERSONAL_MEMVER,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_TESTING_CODE_TO_AG,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_T_C_EXAM_REQ_ATTENDEE,ID
TEMP_PERSONAL_MEMBER,ID,TEMP_EXAM_RESULT,ID
TEMP_PERSONAL_MEMBER,ID,STG_T_SUB_DISTRICT,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EMPLOYEE,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EXAM_RESULT_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EXAM_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EXAM_RESULT_ITEM,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EXAM_ROUND_LIST,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_YEARLY_HOLIDAY_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_DISTRICT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_G_MINIMUM_CANDIDATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_LICENSE_TYPE_CORP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_LICENSE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_LICENSE_TYPE_MAP_AG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FLOWSTATUS,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FORMULA_CONFIG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_GROUP_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_POSTCODE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PKI_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PREFIX,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_MINIMUM_CANDIDATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_NEWS,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_OIC_PROVINCE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_OIC_REGION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_OUTSOURCE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_LINK_OTHER_SYSTEM_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_REGULATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_EXAMINER_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_ROUND_TRANFER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_ROUND_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PROVINCE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PROBLEM_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PROVINCE_TEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PUBLIC_INFO,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PERSONAL_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_PAYMENT_DUEDATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REPORT_PROBLEM,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REPORT_PROBLEM_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REQUIRE_FIELD_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_SUGGESTION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REGION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_MINIMUM_CANDIDATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_P_EXAM_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUBJECT_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUBJECT_ITEM,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REQUIRE_FIELD_SETTING_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_RESULT_TEMPLATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ROLE_PERMISSION_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ROLE_FLOW_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REGION_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_REGIST_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_TEST_CENTER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_TEMPLATE_IMPORT_DATA,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_TIMEOUT_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_USER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUB_DISTRICT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUB_DISTRICT_TEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUB_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUGGESTION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_TABLE_LIST,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SET_NUMBER_OF_DAYS,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ROLE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_STANDARD_TERMS,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_CORP_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_USER_PERMISSION_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_VALIDATE_EXAM_DATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_YEARLY_HOLIDAY,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_BILL_PAYMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_SUGGESTION_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_KTB_DETAIL,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_KTB_FOOTER,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_EXAM_RESULT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_ATTACHMENT_REQ_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DATA_GROUP_REGION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DATA_GROUP_PROVINCE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DEFAULT_ADMIS_DURATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_MEMBER_EMAIL,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_MEMBER_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_OFFICER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_ROLE_PERMISSION_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_USER_PERMISSION_MENU,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DISTRICT_TEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DOWNLOAD_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_CORP_GROUP_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_CORP_MEMBER_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_DATA_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DEFAULT_SEARCH_FILTER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DEFAULT_ADMIS_DURATION_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER_ADMINISTRATOR,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER_COMP_CODE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EMAIL_SMS_CONFIG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EDUCATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EMPLOYEE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ERROR_MESSAGE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_DATA_GROUP_REGION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_D_DATA_GROUP_PROVINCE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_MP_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER_ORGANIZER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER_LICENSE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_FRAUD_LIST,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_FEE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAMINER_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_CENTER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SCORE_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_MP_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_ORG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_RESULT_APPROVE_COND,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_LOCATION_ATCH,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FAQ,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_TIME_MAPPING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SCORE_SETTING_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SEAT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SETTING_MP_SUBJ_GRP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_RESULT_CONDITION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_RESULT_CENTER_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_RESULT_VALID_CONFIG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_G_ATTACHMENT_REQ,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_INVALID_LOGIN_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FILE_ATTACHMENT_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FAQ_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FILE_ATTACHMENT_SETTINGDT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_FLOW_TEMPLATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SETTING_MP_SUBJ_ITEM,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_SOCRE_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_EXAM_TIME,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_MENU_2,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_MENU_2_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_INSURANCE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_BILL_PAYMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_PERSONAL_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_DIGITAL_CERTIFICATE,ID
TEMP_TESTING_CODE_TO_AG,ID,C_BILLPAYMENTTEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,BILLPAYMENTTEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_BILL_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ATCH,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ATCH_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_SUBMIT_Y_REPORT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_EXAM_RESULT_ITEM,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_EXAMINER_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_PROVINCE,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_RECEIPT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_RECEIPT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_SUBMIT_FIN_REPORT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_G_EXAM_LOCATION_ATCH_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_SUBMIT_REPORT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_EXAM_RESULT_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_EXAM_RESULT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_EXAMINER_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ATCH_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_LICENSE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_FLOW,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_SUBMIT_REPORT_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_USERS_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_RECEIPT_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_LICENSE_TYPE_CORP,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_KTB_HEADER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_T_C_SUBMIT_REPORT,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_T_C_SUBMIT_REPORT_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_T_YEARLY_HOLIDAY_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ATTENDEE,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_OTP,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BANNER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BLACKLIST_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BILL_PAYMENT_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_RECEIPT_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_VERSION,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_API_FINANCE_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_API_REVENUE_REC_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_T_G_EXAM_REQ_ATTENDEE,ID
TEMP_TESTING_CODE_TO_AG,ID,TOAD_PLAN_TABLE,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_USER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CROP_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_ATTACHMENT_REQ,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_EXAM_REGULATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_GROUP_PERMISSION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_MEMBER_LICENSE_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BATCH_PATH,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DIGITAL_CERTIFICATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DISTRICT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_EXAM_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_MT_PERSONAL_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_MT_PERSONAL_MEMVER,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_PERSONAL_MEMBER,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_T_C_EXAM_REQ_ATTENDEE,ID
TEMP_TESTING_CODE_TO_AG,ID,STG_T_SUB_DISTRICT,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_EXAMINER_HISTORY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_MINIMUM_AGENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_MINIMUM_CANDIDATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_MINIMUM_EQUITY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_C_REQ_REQUIRE_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_EXAM_RESULT,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_EXAM_ROUND,ID
TEMP_TESTING_CODE_TO_AG,ID,TEMP_EXAM_RESULT_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_PAYMENT_DETAIL,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_PAYMENT_FOOTER,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_LOGIN_HISTORY_LOG,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_INSERT_MAIN_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_MEMBER_CHANGE_DATA,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_OTP_LOG,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_P_ROUND_MOVE_HISTORY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DASHBOARD_ALERT_CONFIG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DATA_CORP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_DATA_GROUP,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_EXAM_ROUND_STATUS,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_AGENT_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_PAYMENT_HEADER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_P_EXAM_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_P_EXAM_REQ,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_P_EXAM_EXAMINER_ROOM,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_P_EXAM_ROUND_LIST,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_RECEIPT_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_VERSION,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_BILLPAYMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_BLOCKLIST_LOG,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_AG_EXAM_CENTER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ATTENDEE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_FLOW,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_P_EXAM_REQ_FLOW,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_TEMP_VERIFY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ADMISSION_DURATION,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BROKER_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CANDIDATE_ROUND_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CANDIDATE_EXAMINER,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_C_ROUND_MOVE_HISTORY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ALERT_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_DATA_MGT_HISTORY,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_ALLOWED_ATTACHMENT_TYPE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_G_EXAM_REQ_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_ALERT_LOG_DT,ID
TEMP_TESTING_CODE_TO_AG,ID,LOG_T_ALERT_LOG,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_C_BILL_QUEUE,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_QUEUE_ATTENDEE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_ATTACHMENT,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CANDIDATE_TEMPLATE,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_CORP_CHECK_USER_TEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,G_BILLPAYMENTTEMP,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_API_AG_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,MT_T_BLOCKLIST_SETTING,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_ATCH,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_T_C_EXAM_REQ_APPROVER,ID
TEMP_TESTING_CODE_TO_AG,ID,IIQE_MAXSEAT_QUEUE,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,MT_T_DATA_GROUP,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,MT_T_AGENT_TYPE,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,IIQE_T_PAYMENT_HEADER,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,IIQE_T_P_EXAM_EXAMINER,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,IIQE_T_P_EXAM_REQ,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,IIQE_T_P_EXAM_EXAMINER_ROOM,ID
TEMP_T_C_EXAM_REQ_ATTENDEE,ID,IIQE_T_P_EXAM_ROUND_LIST,ID
